type,description,risk_score,created_at,category
Username,localhost:5002,58,2025-03-26 06:11:39.475298,Incident
Username,localhost:5002,58,2025-03-26 06:11:44.516250,Incident
Username,localhost:5002,58,2025-03-26 06:11:49.503964,Incident
Username,localhost:5002,58,2025-03-26 06:18:10.060010,Incident
Username,localhost:5002,58,2025-03-26 06:18:14.565709,Incident
Username,localhost:5002,58,2025-03-26 06:18:54.236882,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 06:19:01.180780,Incident
Username,localhost:5002,58,2025-03-26 06:19:04.121227,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 06:19:08.959066,Incident
Username,localhost:5002,58,2025-03-26 06:19:13.549643,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 06:19:18.164905,Incident
Username,localhost:5002,58,2025-03-26 06:19:26.100397,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 06:19:33.038773,Incident
Username,localhost:5002,58,2025-03-26 06:19:36.128824,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 06:19:41.017947,Incident
Username,localhost:5002,58,2025-03-26 06:20:25.582590,Incident
Human Name,PostgreSQL Database,100,2025-03-26 06:20:33.123888,Incident
Username,localhost:5002,58,2025-03-26 08:30:52.785992,Incident
Username,localhost:5002,58,2025-03-26 08:30:52.817087,Incident
Username,localhost:5002,58,2025-03-26 08:30:58.379968,Incident
Username,localhost:5002,58,2025-03-26 08:31:03.004853,Incident
Username,localhost:5002,58,2025-03-26 08:31:12.950643,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 08:31:17.760889,Incident
Username,localhost:5002,58,2025-03-26 08:31:23.228395,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 08:31:27.953557,Incident
Username,localhost:5002,58,2025-03-26 08:31:31.891304,Incident
Username,localhost:5002,58,2025-03-26 08:31:32.078743,Incident
Username,localhost:5002,58,2025-03-26 08:31:32.293466,Incident
Username,localhost:5002,58,2025-03-26 08:31:32.493957,Incident
Username,localhost:5002,58,2025-03-26 08:31:32.695130,Incident
Username,localhost:5002,58,2025-03-26 08:31:32.898471,Incident
Username,localhost:5002,58,2025-03-26 08:31:33.094769,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 08:31:36.475640,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 08:31:41.091668,Incident
Username,localhost:5002,58,2025-03-26 08:31:41.645208,Incident
Human Name,Payment Processing API,17,2025-03-26 08:31:45.834822,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 08:31:50.573134,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 08:31:55.488198,Incident
Username,localhost:5002,58,2025-03-26 08:32:00.510789,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 08:32:00.510147,Incident
Username,localhost:5002,58,2025-03-26 08:32:00.559039,Incident
Human Name,Payment Processing API,17,2025-03-26 08:32:05.018693,Incident
Human Name,Payment Processing API,17,2025-03-26 08:32:09.602823,Incident
Human Name,Authentication Service,14,2025-03-26 08:32:13.949901,Incident
Human Name,Authentication Service,14,2025-03-26 08:32:18.325732,Incident
Username,localhost:5002,58,2025-03-26 08:33:56.907647,Incident
Username,localhost:5002,58,2025-03-26 08:33:56.931417,Incident
Username,localhost:5002,58,2025-03-26 08:34:01.950207,Incident
Username,localhost:5002,58,2025-03-26 08:34:07.446601,Incident
Username,localhost:5002,58,2025-03-26 08:34:19.846521,Incident
Human Name,Network Firewall,100,2025-03-26 08:34:27.319986,Incident
Username,localhost:5002,58,2025-03-26 09:58:13.204001,Incident
Username,localhost:5002,58,2025-03-26 09:58:13.231734,Incident
Username,localhost:5002,58,2025-03-26 09:58:18.697757,Incident
Username,localhost:5002,58,2025-03-26 09:58:23.248478,Incident
Username,localhost:5002,58,2025-03-26 09:58:42.720594,Incident
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-26 09:58:49.931871,Incident
Username,localhost:5002,58,2025-03-26 09:59:30.435096,Incident
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-26 09:59:35.956727,Incident
Username,localhost:5002,58,2025-03-26 09:59:57.699615,Incident
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-26 10:00:02.707562,Incident
Username,localhost:5002,58,2025-03-26 10:00:09.187835,Incident
Human Name,Payment Processing API,17,2025-03-26 10:00:14.038256,Incident
Username,localhost:5002,58,2025-03-26 20:51:11.408474,Incident
Username,localhost:5002,58,2025-03-26 20:51:11.445282,Incident
Username,localhost:5002,58,2025-03-26 20:51:16.764534,Incident
Username,localhost:5002,58,2025-03-26 20:51:21.227839,Incident
Username,localhost:5002,58,2025-03-26 20:51:40.612086,Incident
Human Name,Payment Processing API,17,2025-03-26 20:51:45.302692,Incident
Username,localhost:5002,58,2025-03-26 20:53:41.298540,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 20:53:46.109190,Incident
Username,localhost:5002,58,2025-03-26 20:53:57.117349,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 20:54:01.627650,Incident
Username,localhost:5002,58,2025-03-26 20:54:56.491090,Incident
Human Name,Authentication Service,14,2025-03-26 20:55:01.375127,Incident
Username,localhost:5002,58,2025-03-26 20:55:19.277466,Incident
Error,Error fetching SpiderFoot data for query 'Authentication Service': Extra data: line 1 column 129 (char 128),100,2025-03-26 20:55:27.680409,Incident
Username,localhost:5002,58,2025-03-26 20:55:32.267779,Incident
Human Name,Authentication Service,14,2025-03-26 20:55:36.860300,Incident
Username,localhost:5002,58,2025-03-26 20:55:44.109684,Incident
Username,localhost:5002,58,2025-03-26 20:55:48.681310,Incident
Username,localhost:5002,58,2025-03-26 20:56:00.805212,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 20:56:05.313481,Incident
Username,localhost:5002,58,2025-03-26 20:56:12.990717,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 20:56:17.620372,Incident
Username,localhost:5002,58,2025-03-26 20:56:23.229720,Incident
Human Name,PostgreSQL Database,100,2025-03-26 20:56:27.665297,Incident
Username,localhost:5002,58,2025-03-26 20:59:55.538039,Incident
Human Name,Change Management,0,2025-03-26 21:00:00.417913,Incident
Username,localhost:5002,58,2025-03-26 21:00:11.674554,Incident
Human Name,Backup and Recovery,21,2025-03-26 21:00:18.801215,Incident
Username,localhost:5002,58,2025-03-26 21:00:31.645549,Incident
Error,Error fetching SpiderFoot data for query 'System Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:00:38.942222,Incident
Username,localhost:5002,58,2025-03-26 21:00:42.665034,Incident
Human Name,System Administrators,100,2025-03-26 21:00:51.280894,Incident
Username,localhost:5002,58,2025-03-26 21:01:08.220196,Incident
Human Name,System Administrators,100,2025-03-26 21:01:12.988383,Incident
Username,localhost:5002,58,2025-03-26 21:02:18.778484,Incident
Error,Error fetching SpiderFoot data for query 'System Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:02:23.538394,Incident
Username,localhost:5002,58,2025-03-26 21:02:35.420270,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:02:43.627003,Incident
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:02:50.908230,Incident
Username,localhost:5002,58,2025-03-26 21:03:49.341742,Incident
Username,localhost:5002,58,2025-03-26 21:03:53.940202,Incident
Error,Error fetching SpiderFoot data for query 'Primary Application Server': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:04:10.480388,Incident
Error,Error fetching SpiderFoot data for query 'Primary Application Server': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:04:18.572814,Incident
Human Name,Primary Application Server,11,2025-03-26 21:04:27.158736,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-26 21:04:53.985991,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:05:05.450143,Incident
Human Name,Database Administrators,99,2025-03-26 21:05:26.244908,Incident
Username,localhost:5002,58,2025-03-26 21:36:31.750400,Incident
Username,localhost:5002,58,2025-03-26 21:36:36.264594,Incident
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-26 21:36:49.438372,Incident
Username,localhost:5002,58,2025-03-26 21:37:07.871987,Incident
Username,localhost:5002,58,2025-03-26 22:08:28.097693,Incident
Username,localhost:5002,58,2025-03-26 22:08:32.667914,Incident
Human Name,Network Firewall,100,2025-03-26 22:08:43.612372,Incident
Error,Error fetching SpiderFoot data for query 'End Users': Extra data: line 1 column 121 (char 120),100,2025-03-26 22:09:17.220280,Incident
Human Name,Payment Processing API,17,2025-03-26 22:10:44.073152,Incident
Human Name,PostgreSQL Database,100,2025-03-26 22:11:13.105366,Incident
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-26 22:12:45.599269,Incident
Username,localhost:5002,58,2025-03-26 23:12:08.993551,Incident
Username,localhost:5002,58,2025-03-26 23:12:13.514401,Incident
Error,Error fetching SpiderFoot data for query 'Change Management': Extra data: line 1 column 129 (char 128),100,2025-03-26 23:12:26.845665,Incident
Human Name,Change Management,0,2025-03-26 23:12:36.989746,Incident
Human Name,PostgreSQL Database,100,2025-03-26 23:21:28.665588,Incident
Human Name,PostgreSQL Database,100,2025-03-26 23:26:01.742362,Incident
Username,localhost:5002,58,2025-03-26 23:26:15.447963,Incident
Username,localhost:5002,58,2025-03-27 20:22:37.733244,Incident
Username,localhost:5002,58,2025-03-27 20:22:42.032536,Incident
Username,localhost:5002,58,2025-03-27 20:22:53.792194,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-27 20:23:01.502258,Incident
Username,localhost:5002,58,2025-03-27 20:23:12.923150,Incident
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-27 20:23:17.435797,Incident
Username,localhost:5002,58,2025-03-27 20:23:33.749731,Incident
Human Name,Payment Processing API,17,2025-03-27 20:23:38.293696,Incident
Username,localhost:5002,58,2025-03-27 20:59:52.548753,Incident
Username,localhost:5002,58,2025-03-27 20:59:57.108548,Incident
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-27 21:00:16.786167,Incident
Human Name,User Authentication Process,95,2025-03-27 21:00:28.552216,Incident
Username,localhost:5002,58,2025-03-27 21:01:27.244219,Incident
Username,localhost:5002,58,2025-03-27 21:01:27.272418,Incident
Username,localhost:5002,58,2025-03-27 21:01:32.134531,Incident
Username,localhost:5002,58,2025-03-27 21:01:36.491428,Incident
Username,localhost:5002,58,2025-03-27 21:08:20.147305,Incident
Username,localhost:5002,58,2025-03-27 21:08:20.224527,Incident
Username,localhost:5002,0,2025-03-27 21:08:26.615947,Incident
Username,localhost:5002,0,2025-03-27 21:08:26.636052,Incident
Username,localhost:5002,58,2025-03-27 21:08:26.713922,Incident
Username,localhost:5002,0,2025-03-27 21:08:53.538371,Incident
Username,localhost:5002,0,2025-03-27 21:08:53.682215,Incident
Human Name,Development Workstations,100,2025-03-27 21:09:00.585451,Incident
Human Name,Development Workstations,0,2025-03-27 21:09:09.865427,Incident
Username,localhost:5002,0,2025-03-27 21:09:09.905464,Incident
Username,localhost:5002,0,2025-03-27 21:09:10.034392,Incident
Human Name,Development Workstations,100,2025-03-27 21:09:10.044265,Incident
Human Name,Development Workstations,0,2025-03-27 21:09:59.514121,Incident
Username,localhost:5002,0,2025-03-27 21:09:59.534845,Incident
Username,localhost:5002,0,2025-03-27 21:09:59.550776,Incident
Human Name,User Authentication Process,0,2025-03-27 21:12:21.162894,Incident
Human Name,PostgreSQL Database,100,2025-03-27 21:10:06.017653,Incident
Human Name,PostgreSQL Database,0,2025-03-27 21:10:20.943143,Incident
Human Name,PostgreSQL Database,100,2025-03-27 21:10:21.200829,Incident
Human Name,Development Workstations,0,2025-03-27 21:10:21.205623,Incident
Username,localhost:5002,0,2025-03-27 21:10:21.223860,Incident
Username,localhost:5002,0,2025-03-27 21:10:21.240280,Incident
Human Name,PostgreSQL Database,0,2025-03-27 21:11:52.819318,Incident
Human Name,Development Workstations,0,2025-03-27 21:11:53.059997,Incident
Username,localhost:5002,0,2025-03-27 21:11:53.091403,Incident
Username,localhost:5002,0,2025-03-27 21:11:53.105247,Incident
Human Name,User Authentication Process,95,2025-03-27 21:11:57.744816,Incident
Human Name,PostgreSQL Database,0,2025-03-27 21:12:21.190743,Incident
Human Name,Development Workstations,0,2025-03-27 21:12:21.238747,Incident
Username,localhost:5002,0,2025-03-27 21:12:21.259205,Incident
Username,localhost:5002,0,2025-03-27 21:12:21.277642,Incident
Human Name,User Authentication Process,95,2025-03-27 21:12:21.299953,Incident
Human Name,User Authentication Process,0,2025-03-27 22:36:09.294355,Incident
Human Name,PostgreSQL Database,0,2025-03-27 22:36:09.322698,Incident
Human Name,Development Workstations,0,2025-03-27 22:36:09.332931,Incident
Username,localhost:5002,0,2025-03-27 22:36:09.346442,Incident
Username,localhost:5002,0,2025-03-27 22:36:09.357905,Incident
Human Name,Change Management,0,2025-03-27 22:36:14.684762,Incident
Human Name,Change Management,0,2025-03-27 22:36:26.422700,Incident
Human Name,User Authentication Process,0,2025-03-27 22:36:26.449801,Incident
Human Name,PostgreSQL Database,0,2025-03-27 22:36:26.481473,Incident
Human Name,Development Workstations,0,2025-03-27 22:36:26.531940,Incident
Username,localhost:5002,0,2025-03-27 22:36:26.544648,Incident
Username,localhost:5002,0,2025-03-27 22:36:26.555558,Incident
Human Name,Access Control Management,10,2025-03-27 22:36:30.914650,Incident
Human Name,Access Control Management,0,2025-03-27 22:36:39.610140,Incident
Human Name,Change Management,0,2025-03-27 22:36:39.673332,Incident
Human Name,User Authentication Process,0,2025-03-27 22:36:39.734603,Incident
Human Name,PostgreSQL Database,0,2025-03-27 22:36:39.748524,Incident
Human Name,Development Workstations,0,2025-03-27 22:36:39.762477,Incident
Username,localhost:5002,0,2025-03-27 22:36:39.775231,Incident
Username,localhost:5002,0,2025-03-27 22:36:39.789665,Incident
Human Name,Monitoring Dashboard,52,2025-03-27 22:36:51.187570,Incident
